,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
254,1.0,80.0,4.0,4.0,0.0,1.0,3111.0,0.0,0.0,0.0,1.0,0.0,1.75
255,0.0,63.0,3.0,3.0,3.0,4.0,1721.0,0.0,0.0,0.0,1.0,1.0,2.17
256,0.0,5.0,3.0,3.0,3.0,3.0,1315.0,1.0,0.0,0.0,2.0,2.0,1.35
257,0.0,9.0,3.0,4.0,4.0,3.0,1345.0,1.0,0.0,0.0,0.0,2.0,1.05
258,0.0,20.0,4.0,4.0,0.0,2.0,3250.0,0.0,0.0,0.0,1.0,2.0,4.26
259,0.0,101.0,2.0,2.0,2.0,1.0,670.0,0.0,0.0,1.0,2.0,0.0,0.41
260,1.0,58.0,6.0,6.0,2.0,0.0,3450.0,1.0,1.0,2.0,0.0,2.0,3.65
261,0.0,12.0,3.0,2.0,2.0,3.0,1701.0,0.0,0.0,0.0,0.0,2.0,1.2
262,0.0,10.0,2.0,2.0,3.0,3.0,1281.0,0.0,0.0,1.0,0.0,2.0,0.98
263,1.0,57.0,8.0,8.0,4.0,3.0,3240.0,1.0,0.0,2.0,1.0,2.0,7.5
264,0.0,74.0,3.0,4.0,4.0,1.0,1923.0,1.0,0.0,0.0,2.0,0.0,1.65
265,1.0,48.0,3.0,6.0,2.0,0.0,2592.0,1.0,0.0,1.0,2.0,1.0,5.5
266,0.0,72.0,3.0,3.0,1.0,3.0,1392.0,0.0,0.0,0.0,0.0,0.0,1.38
267,1.0,72.0,1.0,1.0,0.0,1.0,763.0,0.0,0.0,0.0,1.0,1.0,0.8
268,0.0,95.0,2.0,2.0,2.0,1.0,998.0,0.0,0.0,0.0,2.0,2.0,0.9
269,0.0,53.0,3.0,3.0,3.0,0.0,2127.0,1.0,0.0,0.0,1.0,2.0,1.85
270,0.0,82.0,2.0,2.0,1.0,0.0,1239.0,0.0,0.0,0.0,1.0,2.0,0.75
271,0.0,102.0,3.0,3.0,0.0,1.0,1997.0,0.0,0.0,0.0,1.0,0.0,1.3
272,0.0,103.0,2.0,1.0,3.0,1.0,828.0,0.0,0.0,0.0,2.0,1.0,0.54
273,0.0,38.0,2.0,2.0,3.0,1.0,610.0,0.0,0.0,0.0,2.0,2.0,0.55
274,0.0,67.0,2.0,2.0,2.0,3.0,1433.0,0.0,0.0,0.0,1.0,0.0,2.0
275,0.0,102.0,3.0,5.0,3.0,1.0,1737.0,1.0,0.0,0.0,2.0,0.0,1.32
276,0.0,16.0,4.0,5.0,4.0,3.0,3655.35,1.0,0.0,1.0,0.0,2.0,5.49
277,0.0,95.0,2.0,2.0,3.0,1.0,1233.0,0.0,0.0,0.0,2.0,2.0,1.0
278,0.0,83.0,2.0,2.0,3.0,3.0,1700.0,0.0,0.0,0.0,1.0,2.0,1.0
279,0.0,95.0,2.0,2.0,2.0,1.0,998.0,0.0,0.0,0.0,1.0,1.0,0.9
280,1.0,58.0,2.0,8.0,4.0,3.0,1458.0,0.0,1.0,1.0,2.0,2.0,3.8
281,0.0,99.0,3.0,3.0,2.0,3.0,1574.0,0.0,0.0,0.0,1.0,2.0,0.65
282,0.0,38.0,3.0,3.0,3.0,4.0,1535.0,0.0,0.0,0.0,1.0,1.0,1.36
283,1.0,12.0,7.0,5.0,4.0,3.0,4500.0,1.0,0.0,0.0,1.0,2.0,11.3
284,0.0,38.0,3.0,3.0,4.0,4.0,1725.0,0.0,0.0,0.0,1.0,1.0,1.25
285,0.0,14.0,2.0,1.0,1.0,3.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.28
286,0.0,5.0,2.0,2.0,3.0,3.0,1009.0,0.0,1.0,0.0,2.0,1.0,1.3
287,1.0,31.0,10.0,10.0,4.0,3.0,8056.0,0.0,0.0,0.0,1.0,1.0,13.0
288,0.0,54.0,3.0,4.0,4.0,3.0,2500.0,1.0,0.0,1.0,0.0,2.0,4.8
289,0.0,7.0,4.0,5.0,4.0,3.0,2991.0,1.0,1.0,0.0,2.0,1.0,1.35
290,0.0,54.0,3.0,4.0,3.0,4.0,2661.0,1.0,0.0,2.0,1.0,2.0,8.25
291,1.0,50.0,1.0,1.0,0.0,3.0,1000.0,0.0,0.0,0.0,1.0,1.0,0.85
292,0.0,99.0,3.0,3.0,3.0,0.0,1304.0,0.0,0.0,0.0,2.0,1.0,0.65
293,0.0,72.0,2.0,2.0,2.0,0.0,1100.0,0.0,0.0,0.0,1.0,2.0,0.75
294,1.0,73.0,1.0,1.0,1.0,2.0,758.0,0.0,0.0,0.0,1.0,1.0,0.69
295,1.0,42.0,9.0,9.0,4.0,0.0,2367.0,1.0,1.0,1.0,2.0,2.0,5.0
296,0.0,82.0,3.0,4.0,3.0,0.0,1668.0,1.0,0.0,0.0,2.0,2.0,0.88
297,0.0,68.0,3.0,4.0,2.0,3.0,1800.0,1.0,0.0,1.0,0.0,0.0,2.1
298,0.0,67.0,3.0,3.0,3.0,4.0,1828.0,0.0,0.0,0.0,2.0,0.0,3.0
299,0.0,97.0,4.0,4.0,4.0,0.0,2005.0,1.0,0.0,0.0,1.0,0.0,1.7
300,0.0,89.0,3.0,3.0,3.0,3.0,1549.0,1.0,0.0,1.0,2.0,2.0,1.8
301,0.0,63.0,2.0,2.0,2.0,1.0,1389.0,0.0,0.0,0.0,1.0,2.0,1.85
302,0.0,54.0,4.0,5.0,4.0,3.0,3000.0,1.0,0.0,1.0,0.0,2.0,6.5
303,1.0,29.0,4.0,4.0,4.0,2.0,4518.0,0.0,0.0,0.0,1.0,2.0,5.8
304,0.0,35.0,2.0,2.0,2.0,4.0,1533.0,0.0,0.0,0.0,2.0,0.0,1.1
305,1.0,50.0,6.0,1.0,0.0,1.0,3000.0,0.0,0.0,0.0,1.0,1.0,1.5
306,0.0,99.0,3.0,2.0,2.0,3.0,1325.0,0.0,0.0,0.0,2.0,2.0,0.7
307,0.0,5.0,3.0,3.0,4.0,3.0,1456.0,0.0,1.0,0.0,2.0,1.0,2.0
308,1.0,103.0,3.0,2.0,2.0,4.0,1120.0,0.0,0.0,0.0,1.0,1.0,0.85
309,1.0,18.0,9.0,9.0,4.0,2.0,9000.0,0.0,0.0,0.0,1.0,2.0,6.0
310,1.0,20.0,4.0,4.0,4.0,0.0,3150.0,0.0,0.0,0.0,1.0,1.0,6.5
311,0.0,99.0,4.0,4.0,3.0,3.0,2518.0,1.0,0.0,0.0,2.0,2.0,1.18
312,0.0,9.0,3.0,3.0,3.0,3.0,1650.0,1.0,0.0,1.0,0.0,0.0,1.15
313,0.0,96.0,4.0,3.0,2.0,0.0,2000.0,0.0,0.0,1.0,1.0,2.0,1.2
314,0.0,103.0,2.0,2.0,2.0,3.0,520.0,0.0,0.0,0.0,1.0,2.0,0.28
315,1.0,26.0,5.0,5.0,2.0,2.0,1450.0,0.0,0.0,1.0,1.0,2.0,2.7
316,0.0,79.0,3.0,3.0,3.0,1.0,2018.0,0.0,1.0,0.0,2.0,0.0,2.7
317,0.0,99.0,3.0,3.0,0.0,3.0,1572.0,0.0,0.0,0.0,1.0,2.0,0.7
318,1.0,61.0,6.0,4.0,0.0,0.0,240.0,0.0,0.0,0.0,1.0,2.0,1.0
319,1.0,54.0,5.0,5.0,2.0,3.0,2250.0,0.0,0.0,0.0,1.0,2.0,4.0
320,1.0,32.0,4.0,2.0,2.0,2.0,1170.0,0.0,0.0,0.0,1.0,1.0,0.75
321,0.0,103.0,2.0,2.0,2.0,3.0,500.0,0.0,0.0,1.0,1.0,2.0,0.28
322,1.0,31.0,4.0,4.0,0.0,3.0,3240.0,0.0,0.0,0.0,1.0,2.0,4.5
323,0.0,7.0,2.0,2.0,3.0,3.0,1611.0,0.0,0.0,0.0,2.0,0.0,0.85
324,1.0,77.0,5.0,5.0,4.0,3.0,3653.0,1.0,0.0,1.0,1.0,0.0,3.09
325,0.0,102.0,2.0,2.0,1.0,3.0,606.0,0.0,0.0,0.0,2.0,2.0,0.35
326,0.0,68.0,4.0,4.0,3.0,3.0,2700.0,1.0,0.0,1.0,0.0,2.0,3.0
327,0.0,47.0,2.0,2.0,2.0,3.0,1108.0,0.0,0.0,1.0,1.0,2.0,1.05
328,1.0,51.0,3.0,3.0,3.0,0.0,2259.0,1.0,0.0,0.0,1.0,1.0,7.1
329,1.0,39.0,3.0,9.0,4.0,3.0,1494.0,0.0,0.0,1.0,1.0,2.0,4.3
330,0.0,38.0,2.0,2.0,3.0,1.0,1100.0,0.0,0.0,0.0,1.0,2.0,0.71
331,0.0,12.0,3.0,3.0,3.0,3.0,2303.0,1.0,0.0,0.0,2.0,2.0,1.6
332,0.0,81.0,3.0,3.0,4.0,3.0,1900.0,1.0,0.0,0.0,2.0,0.0,1.75
333,0.0,44.0,3.0,3.0,2.0,1.0,195.0,0.0,0.0,0.0,1.0,1.0,2.5
334,0.0,7.0,3.0,3.0,4.0,1.0,2544.0,1.0,0.0,0.0,2.0,2.0,1.95
335,0.0,90.0,4.0,4.0,3.0,3.0,3222.0,1.0,0.0,0.0,1.0,2.0,2.2
336,1.0,45.0,5.0,4.0,2.0,0.0,3240.0,1.0,0.0,1.0,1.0,1.0,8.5
337,0.0,74.0,2.0,2.0,2.0,4.0,991.0,0.0,0.0,0.0,1.0,2.0,0.53
338,0.0,76.0,1.0,1.0,0.0,1.0,683.0,0.0,0.0,0.0,2.0,2.0,0.9
339,0.0,35.0,4.0,4.0,4.0,1.0,2000.0,1.0,0.0,0.0,1.0,2.0,2.3
340,1.0,50.0,4.0,3.0,2.0,2.0,1070.0,0.0,0.0,0.0,1.0,1.0,0.95
341,0.0,101.0,2.0,2.0,0.0,1.0,637.0,0.0,0.0,0.0,1.0,2.0,0.35
342,0.0,89.0,5.0,7.0,4.0,3.0,3200.0,1.0,0.0,1.0,0.0,0.0,3.15
343,0.0,6.0,1.0,1.0,1.0,3.0,400.0,0.0,0.0,0.0,1.0,2.0,0.23
344,0.0,67.0,3.0,3.0,3.0,3.0,1829.0,0.0,0.0,0.0,2.0,0.0,2.78
345,0.0,90.0,3.0,3.0,3.0,3.0,1833.0,1.0,0.0,1.0,1.0,0.0,1.5
346,0.0,86.0,2.0,2.0,3.0,3.0,700.0,0.0,0.0,0.0,2.0,2.0,0.49
347,1.0,35.0,2.0,2.0,2.0,1.0,1210.0,0.0,0.0,2.0,2.0,2.0,1.35
348,1.0,20.0,6.0,6.0,4.0,2.0,3150.0,0.0,0.0,0.0,1.0,2.0,6.4
349,0.0,71.0,2.0,2.0,3.0,3.0,1150.0,0.0,0.0,1.0,2.0,1.0,1.1
350,0.0,72.0,3.0,3.0,1.0,3.0,1392.0,0.0,0.0,1.0,2.0,0.0,1.3
351,0.0,17.0,4.0,4.0,4.0,4.0,2553.0,1.0,0.0,0.0,1.0,0.0,2.9
352,0.0,48.0,3.0,3.0,3.0,2.0,1600.0,0.0,0.0,1.0,2.0,1.0,1.5
353,1.0,44.0,3.0,3.0,2.0,3.0,1935.0,0.0,0.0,1.0,2.0,2.0,2.55
354,0.0,65.0,4.0,4.0,0.0,1.0,3950.0,0.0,0.0,0.0,2.0,0.0,8.5
355,0.0,11.0,2.0,2.0,2.0,3.0,1235.0,0.0,0.0,1.0,0.0,2.0,0.65
356,0.0,90.0,4.0,4.0,4.0,3.0,2998.0,1.0,0.0,0.0,2.0,2.0,2.28
357,0.0,90.0,3.0,3.0,3.0,3.0,1652.0,0.0,0.0,0.0,2.0,0.0,0.88
358,0.0,5.0,2.0,2.0,2.0,1.0,1145.0,0.0,0.0,0.0,0.0,0.0,1.99
359,0.0,38.0,3.0,3.0,3.0,3.0,1711.0,0.0,0.0,1.0,2.0,2.0,1.4
360,1.0,32.0,5.0,3.0,0.0,0.0,1755.0,0.0,0.0,0.0,1.0,1.0,0.68
361,0.0,99.0,3.0,3.0,3.0,3.0,1473.0,0.0,0.0,0.0,2.0,1.0,0.71
362,0.0,28.0,4.0,4.0,3.0,2.0,2333.0,1.0,0.0,1.0,1.0,0.0,3.7
363,0.0,103.0,2.0,2.0,3.0,1.0,1222.0,0.0,0.0,0.0,2.0,1.0,0.91
364,0.0,77.0,3.0,3.0,3.0,0.0,2986.0,1.0,0.0,0.0,2.0,1.0,3.25
365,0.0,86.0,3.0,4.0,4.0,3.0,1900.0,1.0,0.0,2.0,1.0,0.0,2.2
366,1.0,13.0,5.0,4.0,1.0,0.0,2025.0,0.0,0.0,0.0,1.0,1.0,4.0
367,0.0,74.0,3.0,3.0,4.0,3.0,1765.0,1.0,0.0,0.0,1.0,2.0,1.78
368,0.0,37.0,3.0,5.0,4.0,3.0,1400.0,1.0,0.0,0.0,1.0,2.0,0.99
369,1.0,57.0,2.0,2.0,0.0,0.0,1458.0,0.0,0.0,0.0,1.0,1.0,2.95
370,0.0,90.0,2.0,2.0,4.0,3.0,1086.0,0.0,0.0,0.0,2.0,0.0,0.54
371,0.0,87.0,2.0,2.0,2.0,3.0,1176.0,0.0,0.0,1.0,1.0,1.0,0.85
372,0.0,101.0,2.0,2.0,2.0,3.0,974.0,0.0,0.0,0.0,1.0,0.0,0.6
373,1.0,20.0,5.0,5.0,0.0,0.0,2500.0,0.0,0.0,0.0,1.0,2.0,6.5
374,1.0,23.0,3.0,7.0,4.0,0.0,1215.0,0.0,0.0,0.0,1.0,2.0,1.0
375,0.0,101.0,2.0,2.0,2.0,1.0,695.0,0.0,0.0,0.0,1.0,0.0,0.45
376,0.0,99.0,3.0,3.0,2.0,3.0,1068.0,0.0,0.0,0.0,1.0,1.0,0.5
377,1.0,25.0,7.0,5.0,4.0,2.0,2367.0,0.0,0.0,1.0,1.0,2.0,4.75
378,1.0,12.0,4.0,4.0,4.0,3.0,2430.0,1.0,1.0,0.0,0.0,1.0,6.0
379,0.0,62.0,2.0,2.0,2.0,3.0,1350.0,0.0,0.0,1.0,0.0,1.0,2.12
380,0.0,92.0,3.0,3.0,3.0,3.0,1700.0,0.0,0.0,1.0,0.0,0.0,1.59
381,1.0,28.0,4.0,4.0,4.0,0.0,1800.0,1.0,1.0,0.0,2.0,1.0,6.5
382,0.0,68.0,2.0,2.0,2.0,3.0,1072.0,0.0,0.0,0.0,2.0,2.0,1.7
383,0.0,11.0,3.0,3.0,2.0,1.0,1711.0,0.0,0.0,0.0,1.0,0.0,2.6
384,1.0,31.0,5.0,6.0,4.0,0.0,5000.0,0.0,0.0,0.0,1.0,2.0,8.95
385,0.0,99.0,4.0,4.0,3.0,3.0,2267.0,0.0,0.0,0.0,1.0,2.0,1.44
386,0.0,25.0,3.0,3.0,3.0,3.0,1860.0,0.0,0.0,1.0,2.0,2.0,2.55
387,0.0,36.0,3.0,2.0,3.0,1.0,1122.0,0.0,0.0,0.0,2.0,1.0,1.0
388,1.0,48.0,7.0,7.0,4.0,2.0,2403.0,1.0,1.0,1.0,2.0,1.0,4.95
389,0.0,40.0,4.0,3.0,3.0,2.0,2611.0,1.0,0.0,2.0,1.0,2.0,1.5
390,0.0,81.0,2.0,2.0,2.0,1.0,1214.0,0.0,0.0,1.0,2.0,0.0,0.86
391,0.0,62.0,2.0,3.0,2.0,3.0,1250.0,1.0,0.0,1.0,1.0,2.0,2.15
392,1.0,29.0,5.0,5.0,4.0,2.0,3240.0,1.0,1.0,1.0,2.0,1.0,12.5
393,0.0,103.0,2.0,2.0,2.0,3.0,1043.0,0.0,0.0,0.0,2.0,1.0,0.65
394,0.0,74.0,4.0,4.0,4.0,0.0,2667.0,1.0,0.0,1.0,2.0,2.0,2.35
395,0.0,91.0,2.0,2.0,3.0,3.0,1630.0,0.0,1.0,0.0,0.0,2.0,1.11
396,1.0,28.0,3.0,2.0,3.0,2.0,1350.0,0.0,0.0,0.0,1.0,1.0,4.25
397,0.0,67.0,3.0,3.0,3.0,3.0,1600.0,1.0,0.0,1.0,1.0,2.0,2.25
398,0.0,89.0,2.0,2.0,2.0,3.0,850.0,0.0,0.0,1.0,0.0,2.0,0.78
399,0.0,90.0,2.0,2.0,3.0,3.0,1394.0,0.0,0.0,0.0,1.0,0.0,1.15
400,1.0,77.0,5.0,5.0,4.0,3.0,3653.0,0.0,0.0,0.0,1.0,0.0,3.1
401,0.0,98.0,4.0,4.0,4.0,0.0,2468.0,1.0,0.0,0.0,2.0,0.0,2.0
402,0.0,74.0,3.0,5.0,3.0,3.0,1527.0,1.0,0.0,0.0,2.0,2.0,1.64
403,0.0,96.0,3.0,3.0,2.0,0.0,1722.0,0.0,0.0,1.0,2.0,2.0,0.94
404,0.0,11.0,4.0,4.0,4.0,3.0,2631.0,1.0,0.0,0.0,2.0,2.0,2.08
405,1.0,86.0,1.0,1.0,0.0,3.0,1095.0,0.0,0.0,0.0,1.0,1.0,0.89
406,1.0,29.0,7.0,9.0,4.0,3.0,11111.0,1.0,1.0,1.0,2.0,2.0,18.25
407,0.0,91.0,4.0,4.0,3.0,3.0,2600.0,0.0,0.0,0.0,1.0,1.0,2.13
408,0.0,99.0,3.0,2.0,3.0,3.0,1240.0,0.0,0.0,0.0,1.0,2.0,0.65
409,0.0,66.0,2.0,2.0,2.0,4.0,978.0,0.0,0.0,0.0,1.0,1.0,1.65
410,1.0,28.0,5.0,5.0,2.0,0.0,3375.0,0.0,0.0,1.0,2.0,1.0,9.9
411,1.0,28.0,5.0,6.0,3.0,2.0,2700.0,1.0,1.0,1.0,2.0,2.0,10.0
412,0.0,5.0,3.0,4.0,4.0,3.0,2250.0,1.0,0.0,0.0,2.0,0.0,2.05
413,0.0,103.0,2.0,2.0,2.0,3.0,1105.0,0.0,0.0,2.0,2.0,0.0,0.9
414,0.0,92.0,3.0,2.0,2.0,1.0,833.0,0.0,0.0,0.0,1.0,1.0,0.6
415,0.0,11.0,3.0,4.0,2.0,3.0,2343.0,1.0,0.0,0.0,1.0,0.0,3.95
416,0.0,103.0,2.0,2.0,2.0,3.0,762.0,0.0,0.0,0.0,2.0,2.0,0.4
417,0.0,92.0,3.0,3.0,2.0,1.0,1690.0,0.0,0.0,0.0,1.0,2.0,0.9
418,0.0,76.0,1.0,1.0,2.0,3.0,425.0,0.0,0.0,1.0,1.0,1.0,0.37
419,1.0,27.0,4.0,4.0,2.0,2.0,2844.0,0.0,0.0,0.0,1.0,1.0,6.5
420,0.0,99.0,4.0,4.0,3.0,3.0,1939.0,1.0,0.0,0.0,2.0,0.0,1.25
421,1.0,57.0,4.0,4.0,4.0,3.0,1503.0,0.0,0.0,1.0,1.0,1.0,4.0
422,0.0,51.0,4.0,4.0,3.0,0.0,11111.0,1.0,0.0,0.0,1.0,2.0,8.5
423,0.0,12.0,3.0,3.0,4.0,3.0,1466.0,0.0,0.0,0.0,0.0,2.0,1.5
424,0.0,89.0,2.0,2.0,2.0,3.0,950.0,0.0,0.0,1.0,0.0,1.0,0.65
425,0.0,75.0,2.0,2.0,3.0,1.0,1142.0,0.0,0.0,0.0,2.0,0.0,1.65
426,0.0,38.0,3.0,3.0,4.0,3.0,1983.0,1.0,0.0,0.0,1.0,2.0,1.72
427,0.0,1.0,3.0,3.0,3.0,3.0,1489.0,0.0,0.0,1.0,1.0,1.0,1.28
428,0.0,91.0,3.0,4.0,4.0,3.0,2026.0,1.0,0.0,0.0,0.0,2.0,2.1
429,1.0,23.0,4.0,3.0,2.0,0.0,1557.0,0.0,1.0,1.0,2.0,2.0,2.68
430,0.0,14.0,5.0,5.0,2.0,3.0,3500.0,1.0,0.0,0.0,0.0,2.0,4.1
431,0.0,91.0,4.0,4.0,3.0,3.0,2600.0,1.0,0.0,0.0,1.0,2.0,2.1
432,0.0,18.0,3.0,3.0,1.0,1.0,1167.0,0.0,0.0,1.0,1.0,1.0,0.65
433,1.0,68.0,5.0,6.0,4.0,3.0,3150.0,1.0,1.0,1.0,0.0,2.0,12.0
434,0.0,91.0,4.0,4.0,4.0,3.0,2545.0,1.0,0.0,0.0,1.0,2.0,2.3
435,1.0,13.0,4.0,3.0,2.0,2.0,1800.0,0.0,0.0,0.0,1.0,1.0,2.2
436,0.0,12.0,3.0,3.0,4.0,3.0,1584.0,0.0,0.0,0.0,2.0,0.0,1.4
437,0.0,37.0,2.0,3.0,3.0,3.0,1442.0,0.0,0.0,0.0,1.0,2.0,0.85
438,0.0,72.0,3.0,3.0,1.0,3.0,1392.0,0.0,0.0,0.0,2.0,0.0,1.38
439,0.0,75.0,2.0,2.0,3.0,0.0,1285.0,0.0,0.0,0.0,1.0,2.0,1.2
440,0.0,38.0,3.0,2.0,3.0,4.0,1538.0,0.0,0.0,0.0,1.0,0.0,1.02
441,0.0,91.0,4.0,4.0,3.0,3.0,2300.0,1.0,0.0,0.0,1.0,2.0,2.14
442,0.0,62.0,3.0,3.0,3.0,3.0,2400.0,1.0,0.0,1.0,0.0,1.0,2.82
443,0.0,9.0,5.0,6.0,4.0,4.0,3797.0,0.0,0.0,1.0,2.0,2.0,6.3
444,0.0,69.0,4.0,4.0,4.0,3.0,2854.0,1.0,0.0,1.0,0.0,0.0,4.5
445,0.0,58.0,3.0,3.0,3.0,0.0,2036.0,0.0,0.0,0.0,2.0,2.0,2.5
446,0.0,69.0,3.0,3.0,3.0,3.0,2047.0,0.0,0.0,1.0,0.0,1.0,2.65
447,0.0,5.0,2.0,2.0,1.0,3.0,568.0,0.0,0.0,2.0,2.0,0.0,0.45
448,1.0,103.0,2.0,2.0,1.0,1.0,1150.0,0.0,0.0,0.0,1.0,2.0,0.49
449,0.0,6.0,1.0,2.0,2.0,1.0,402.0,0.0,0.0,0.0,1.0,2.0,0.3
450,0.0,15.0,1.0,1.0,1.0,3.0,374.0,0.0,0.0,2.0,2.0,1.0,0.5
451,0.0,72.0,4.0,4.0,1.0,3.0,2186.0,0.0,0.0,0.0,2.0,0.0,2.0
452,1.0,98.0,4.0,4.0,3.0,1.0,2430.0,0.0,0.0,1.0,1.0,1.0,3.6
453,0.0,31.0,3.0,4.0,3.0,2.0,3133.0,1.0,1.0,0.0,1.0,2.0,4.3
454,0.0,72.0,3.0,3.0,2.0,3.0,1428.0,0.0,0.0,1.0,0.0,2.0,1.52
455,0.0,76.0,3.0,4.0,3.0,0.0,1631.0,1.0,0.0,0.0,2.0,1.0,1.12
456,0.0,38.0,3.0,3.0,3.0,3.0,1686.0,0.0,0.0,0.0,1.0,0.0,1.5
457,0.0,86.0,2.0,2.0,2.0,4.0,1194.0,0.0,0.0,0.0,1.0,2.0,0.89
458,1.0,68.0,5.0,6.0,4.0,1.0,3150.0,1.0,0.0,0.0,1.0,2.0,12.0
459,0.0,31.0,3.0,3.0,3.0,0.0,1777.0,1.0,0.0,0.0,2.0,2.0,2.3
460,1.0,75.0,4.0,5.0,4.0,3.0,2610.0,1.0,1.0,1.0,2.0,2.0,5.4
461,0.0,51.0,3.0,3.0,3.0,3.0,1894.0,0.0,0.0,1.0,2.0,0.0,2.5
462,0.0,48.0,4.0,4.0,4.0,0.0,3000.0,0.0,0.0,0.0,1.0,1.0,3.45
463,0.0,54.0,4.0,4.0,3.0,0.0,3068.0,1.0,0.0,1.0,2.0,2.0,6.44
464,0.0,95.0,2.0,2.0,2.0,4.0,1390.0,0.0,0.0,0.0,1.0,0.0,0.65
465,0.0,76.0,4.0,4.0,3.0,0.0,1985.0,1.0,0.0,0.0,2.0,0.0,1.32
466,0.0,10.0,3.0,4.0,0.0,1.0,2137.0,0.0,0.0,0.0,2.0,1.0,1.4
467,0.0,74.0,3.0,5.0,3.0,1.0,2167.0,0.0,0.0,0.0,2.0,1.0,1.8
468,0.0,103.0,2.0,2.0,3.0,3.0,1095.0,0.0,0.0,0.0,0.0,2.0,0.72
469,0.0,83.0,3.0,4.0,4.0,3.0,1416.0,1.0,0.0,1.0,2.0,0.0,1.5
470,0.0,35.0,3.0,2.0,2.0,1.0,1444.0,0.0,0.0,0.0,2.0,2.0,1.35
471,0.0,91.0,3.0,4.0,3.0,3.0,1925.0,0.0,0.0,0.0,1.0,2.0,1.83
472,0.0,10.0,2.0,2.0,2.0,3.0,543.0,0.0,0.0,0.0,1.0,2.0,0.29
473,0.0,7.0,3.0,2.0,2.0,1.0,848.0,0.0,0.0,0.0,2.0,2.0,0.65
474,1.0,3.0,6.0,7.0,0.0,0.0,4500.0,0.0,0.0,0.0,1.0,2.0,4.75
475,0.0,36.0,3.0,4.0,3.0,1.0,2820.0,0.0,0.0,2.0,1.0,0.0,4.1
476,0.0,18.0,3.0,3.0,2.0,3.0,1178.0,0.0,0.0,0.0,1.0,2.0,0.6
477,0.0,97.0,2.0,2.0,3.0,1.0,1176.0,0.0,0.0,0.0,1.0,0.0,0.7
478,0.0,92.0,2.0,2.0,3.0,3.0,1339.0,0.0,0.0,0.0,1.0,2.0,1.3
479,0.0,44.0,4.0,5.0,3.0,0.0,5000.0,1.0,0.0,2.0,2.0,2.0,8.44
480,0.0,102.0,4.0,4.0,4.0,1.0,3041.0,1.0,0.0,0.0,2.0,1.0,3.25
481,0.0,102.0,2.0,2.0,2.0,1.0,473.0,0.0,0.0,0.0,2.0,1.0,0.32
482,1.0,56.0,3.0,3.0,4.0,2.0,2160.0,1.0,1.0,1.0,1.0,1.0,4.6
483,0.0,35.0,3.0,3.0,2.0,4.0,2093.0,0.0,0.0,0.0,2.0,1.0,2.5
484,0.0,103.0,2.0,2.0,0.0,3.0,481.0,0.0,0.0,0.0,1.0,1.0,0.25
485,0.0,7.0,3.0,2.0,4.0,3.0,1303.0,0.0,1.0,1.0,1.0,0.0,1.3
486,0.0,69.0,4.0,4.0,4.0,0.0,2127.0,1.0,0.0,1.0,2.0,2.0,2.85
487,1.0,20.0,6.0,4.0,2.0,2.0,1935.0,0.0,0.0,1.0,1.0,1.0,3.5
488,0.0,57.0,3.0,4.0,3.0,2.0,2278.0,1.0,0.0,0.0,2.0,2.0,1.85
489,0.0,95.0,3.0,1.0,0.0,1.0,1103.0,0.0,0.0,0.0,1.0,1.0,1.1
490,0.0,99.0,4.0,4.0,3.0,3.0,2286.0,1.0,0.0,0.0,2.0,2.0,1.1
491,0.0,86.0,2.0,2.0,1.0,4.0,814.0,0.0,0.0,0.0,1.0,1.0,0.6
492,0.0,11.0,2.0,3.0,3.0,3.0,978.23,1.0,0.0,0.0,2.0,1.0,0.9
493,1.0,28.0,10.0,10.0,3.0,2.0,3159.0,0.0,0.0,1.0,2.0,2.0,9.0
494,0.0,12.0,3.0,3.0,2.0,0.0,2576.0,1.0,0.0,1.0,2.0,2.0,2.2
495,0.0,23.0,3.0,3.0,4.0,2.0,1611.0,0.0,0.0,2.0,2.0,2.0,1.4
496,0.0,37.0,3.0,3.0,0.0,1.0,1820.0,0.0,0.0,0.0,2.0,1.0,1.35
497,0.0,10.0,2.0,2.0,1.0,3.0,598.0,0.0,0.0,0.0,1.0,2.0,0.36
498,1.0,25.0,6.0,6.0,4.0,2.0,2368.0,0.0,1.0,1.0,2.0,1.0,4.7
499,0.0,6.0,4.0,6.0,4.0,3.0,2602.0,1.0,0.0,1.0,2.0,2.0,2.2
500,1.0,41.0,4.0,2.0,2.0,0.0,585.0,0.0,0.0,0.0,1.0,1.0,0.65
501,0.0,35.0,2.0,2.0,3.0,1.0,86.0,0.0,0.0,0.0,2.0,1.0,1.2
502,1.0,12.0,5.0,5.0,2.0,3.0,2430.0,1.0,0.0,0.0,2.0,1.0,6.2
503,1.0,27.0,8.0,5.0,4.0,2.0,540.0,0.0,0.0,0.0,1.0,2.0,1.6
504,0.0,103.0,2.0,2.0,2.0,3.0,694.0,0.0,0.0,0.0,2.0,0.0,0.35
505,1.0,68.0,5.0,6.0,4.0,3.0,4500.0,1.0,1.0,2.0,0.0,2.0,18.0
506,0.0,97.0,3.0,3.0,2.0,3.0,1578.0,0.0,0.0,0.0,1.0,0.0,1.25
507,0.0,90.0,3.0,3.0,3.0,3.0,1610.0,0.0,0.0,0.0,2.0,2.0,1.05
